Date,Open,High,Low,Close,Adj Close,Volume
2014-02-11,24.900000,25.150000,24.299999,24.450001,20.174763,3556
2014-02-12,26.000000,26.450001,25.049999,25.400000,20.958649,81112
2014-02-13,25.400000,25.850000,24.950001,25.100000,20.711107,14541
2014-02-14,25.500000,25.549999,25.000000,25.150000,20.752361,15686
2014-02-17,25.500000,25.500000,24.750000,25.150000,20.752361,3230
2014-02-18,25.450001,25.450001,24.600000,25.150000,20.752361,2851
2014-02-19,25.299999,25.600000,24.799999,25.350000,20.917393,5694
2014-02-20,25.150000,25.200001,24.750000,24.799999,20.463562,2560
2014-02-21,24.900000,25.299999,24.850000,24.950001,20.587337,2573
2014-02-24,24.950001,25.250000,24.900000,24.900000,20.546076,3469
2014-02-25,24.700001,25.799999,24.700001,25.549999,21.082422,13703
2014-02-26,25.299999,26.200001,25.299999,26.049999,21.494991,13634
2014-02-28,26.000000,26.100000,25.650000,26.000000,21.453737,1160
2014-03-03,26.500000,26.500000,25.600000,25.799999,21.288704,14615
2014-03-04,25.700001,26.200001,25.549999,25.650000,21.164936,7228
2014-03-05,25.299999,26.200001,25.250000,25.700001,21.206190,7525
2014-03-06,26.000000,26.250000,25.600000,25.700001,21.206190,14493
2014-03-07,26.000000,26.299999,25.299999,25.549999,21.082422,29351
2014-03-10,25.500000,26.799999,25.500000,26.000000,21.453737,33353
2014-03-11,26.049999,26.450001,26.049999,26.350000,21.742540,18097
2014-03-12,26.400000,26.799999,26.200001,26.650000,21.990078,22036
2014-03-13,26.450001,27.400000,26.400000,27.049999,22.320135,21895
2014-03-14,26.900000,27.000000,25.450001,26.799999,22.113852,10770
2014-03-18,27.350000,27.500000,26.700001,27.299999,22.526424,6581
2014-03-19,27.000000,27.299999,26.850000,27.000000,22.278881,3257
2014-03-20,27.350000,27.350000,26.000000,26.750000,22.072592,11347
2014-03-21,26.700001,27.100000,26.500000,27.000000,22.278881,9265
2014-03-22,null,null,null,null,null,null
2014-03-24,27.200001,27.299999,26.850000,26.950001,22.237621,10440
2014-03-25,27.299999,27.299999,26.250000,26.650000,21.990078,20004
2014-03-26,27.000000,27.299999,26.799999,27.000000,22.278881,15597
2014-03-27,27.200001,27.500000,26.600000,27.350000,22.567678,11094
2014-03-28,27.100000,28.000000,26.950001,27.950001,23.062765,16856
2014-03-31,28.000000,29.450001,28.000000,29.100000,24.011681,40805
2014-04-01,29.400000,31.100000,28.950001,30.450001,25.125626,36287
2014-04-02,31.000000,31.400000,29.600000,29.700001,24.506769,18705
2014-04-03,29.600000,29.950001,28.750000,29.000000,23.929167,9716
2014-04-04,29.750000,30.850000,28.799999,29.650000,24.465509,22602
2014-04-07,30.000000,31.000000,29.500000,30.650000,25.290653,15736
2014-04-09,31.250000,32.250000,31.000000,31.850000,26.280827,55782
2014-04-10,32.200001,33.000000,31.250000,31.500000,25.992025,47508
2014-04-11,31.400000,31.850000,30.750000,31.450001,25.950769,15475
2014-04-15,31.500000,32.400002,31.500000,31.900000,26.322084,18883
2014-04-16,32.000000,32.299999,29.900000,30.200001,24.919342,20455
2014-04-17,30.799999,31.500000,30.500000,30.850000,25.455683,6950
2014-04-21,31.000000,31.799999,30.549999,31.000000,25.579456,25263
2014-04-22,31.500000,31.900000,30.600000,30.650000,25.290653,21191
2014-04-23,31.299999,31.299999,30.700001,31.000000,25.579456,3093
2014-04-24,31.000000,31.000000,31.000000,31.000000,25.579456,0
2014-04-25,29.500000,34.650002,29.500000,33.000000,27.229738,62746
2014-04-28,33.200001,33.900002,33.000000,33.150002,27.353518,11994
2014-04-29,32.950001,33.500000,32.500000,32.750000,27.023457,10191
2014-04-30,32.799999,34.599998,32.000000,32.750000,27.023457,38440
2014-05-02,33.500000,33.750000,31.750000,31.950001,26.363340,33990
2014-05-05,31.700001,32.849998,31.299999,31.500000,25.992025,22274
2014-05-06,32.250000,32.250000,31.049999,31.049999,25.620708,13861
2014-05-07,31.049999,32.099998,31.049999,31.600000,26.074541,7501
2014-05-08,31.549999,32.000000,31.200001,31.450001,25.950769,10274
2014-05-09,31.100000,32.000000,31.100000,31.750000,26.198311,24852
2014-05-12,32.400002,32.900002,31.500000,31.750000,26.198311,16948
2014-05-13,32.450001,32.450001,31.600000,31.750000,26.198311,14816
2014-05-14,31.600000,32.750000,31.250000,32.349991,26.693392,19329
2014-05-15,32.500000,33.299999,31.000000,31.549999,26.033281,16041
2014-05-16,32.700001,32.700001,30.150000,32.150002,26.528372,30956
2014-05-19,34.000000,37.900002,34.000000,36.799999,30.365284,142864
2014-05-20,37.500000,37.849998,36.299999,36.799999,30.365284,57333
2014-05-21,37.750000,39.400002,37.000000,39.049999,32.221863,66731
2014-05-22,39.799999,40.000000,38.750000,39.650002,32.716949,39192
2014-05-23,39.000000,41.000000,38.650002,40.700001,33.583351,47646
2014-05-26,45.250000,48.799999,44.150002,46.799999,38.616722,349568
2014-05-27,48.000000,50.099998,45.500000,47.049999,38.823009,115703
2014-05-28,47.000000,49.400002,46.799999,47.099998,38.864269,82779
2014-05-29,49.400002,49.450001,46.349998,46.700001,38.534206,39579
2014-05-30,45.200001,47.500000,45.200001,46.599998,38.451694,37153
2014-06-02,47.450001,48.750000,46.000000,46.549999,38.410439,42309
2014-06-03,47.950001,50.900002,45.349998,49.200001,40.597076,179660
2014-06-04,53.000000,55.450001,51.299999,51.950001,42.866215,482997
2014-06-05,52.000000,52.450001,50.900002,51.049999,42.123585,93470
2014-06-06,52.000000,52.000000,49.299999,50.049999,41.298443,85958
2014-06-09,50.000000,51.750000,48.500000,49.849998,41.133408,92629
2014-06-10,49.799999,50.799999,47.599998,47.900002,39.524387,76309
2014-06-11,48.799999,48.799999,46.799999,47.049999,38.823009,67512
2014-06-12,47.250000,48.099998,46.500000,47.200001,38.946781,31801
2014-06-13,47.000000,48.500000,44.099998,44.849998,37.007690,53844
2014-06-16,44.549999,45.849998,44.099998,44.950001,37.090210,31894
2014-06-17,46.000000,47.500000,45.099998,46.900002,38.699245,36427
2014-06-18,46.500000,47.299999,46.099998,46.450001,38.327930,24284
2014-06-19,46.450001,46.950001,45.349998,45.700001,37.709064,12820
2014-06-20,45.900002,46.299999,45.250000,45.700001,37.709064,18925
2014-06-23,45.400002,46.349998,44.250000,44.950001,37.090210,28526
2014-06-24,45.849998,47.700001,44.700001,46.650002,38.492954,22572
2014-06-25,46.950001,47.750000,46.049999,46.299999,38.204147,20916
2014-06-26,46.400002,47.500000,46.400002,46.700001,38.534206,19289
2014-06-27,47.000000,47.700001,46.450001,47.299999,39.029297,21582
2014-06-30,49.150002,49.400002,47.099998,47.400002,39.111816,51583
2014-07-01,47.750000,49.400002,47.549999,48.750000,40.225758,100161
2014-07-02,49.500000,50.299999,48.799999,49.400002,40.762100,70679
2014-07-03,49.200001,50.900002,47.650002,48.099998,39.689411,43355
2014-07-04,49.150002,49.200001,46.650002,47.900002,39.524387,39522
2014-07-07,48.099998,48.299999,47.549999,47.950001,39.565639,31035
2014-07-08,47.700001,47.950001,42.650002,44.099998,36.388840,63646
2014-07-09,44.799999,46.299999,43.000000,44.150002,36.430092,37468
2014-07-10,44.599998,46.900002,43.099998,45.150002,37.255238,37781
2014-07-11,46.000000,46.000000,41.500000,42.099998,34.738552,51563
2014-07-14,41.900002,43.400002,41.799999,42.150002,34.779808,17817
2014-07-15,42.500000,44.599998,42.500000,43.349998,35.769978,27167
2014-07-16,43.750000,45.500000,43.750000,44.599998,36.801411,12209
2014-07-17,45.000000,45.950001,44.650002,45.099998,37.213982,27663
2014-07-18,45.900002,48.900002,44.150002,48.150002,39.730667,174589
2014-07-21,48.250000,49.650002,47.799999,48.500000,40.019463,91773
2014-07-22,48.150002,49.599998,47.049999,47.700001,39.359356,53724
2014-07-23,47.700001,48.250000,46.150002,46.450001,38.327930,38894
2014-07-24,47.700001,47.700001,45.200001,45.450001,37.502785,163887
2014-07-25,46.099998,47.900002,43.500000,44.150002,36.430092,595450
2014-07-28,43.599998,45.000000,41.000000,41.599998,34.325977,128847
2014-07-30,42.000000,42.250000,40.650002,41.000000,33.830887,53810
2014-07-31,40.599998,41.500000,39.700001,40.750000,33.624611,51080
2014-08-01,40.650002,40.650002,39.400002,39.650002,32.716949,68801
2014-08-04,40.000000,40.599998,39.549999,39.950001,32.964493,41199
2014-08-05,39.599998,40.799999,39.599998,39.900002,32.923233,57088
2014-08-06,39.549999,42.700001,39.549999,41.349998,34.119694,129074
2014-08-07,42.099998,43.500000,41.000000,42.500000,35.068607,72274
2014-08-08,42.000000,42.000000,40.049999,40.799999,33.665867,41300
2014-08-11,41.150002,42.299999,40.799999,41.400002,34.160950,22133
2014-08-12,41.250000,42.400002,40.799999,41.549999,34.284721,36480
2014-08-13,41.250000,41.450001,40.500000,40.700001,33.583351,40677
2014-08-14,40.799999,42.000000,40.250000,41.099998,33.913403,44606
2014-08-18,41.500000,42.200001,41.200001,42.000000,34.656033,30815
2014-08-19,41.950001,42.000000,40.299999,41.250000,35.297813,33257
2014-08-20,41.000000,41.599998,40.500000,41.150002,35.212246,33565
2014-08-21,41.349998,43.849998,41.099998,43.349998,37.094791,84878
2014-08-22,43.799999,44.000000,43.000000,43.250000,37.009220,50682
2014-08-25,44.450001,44.500000,42.750000,43.700001,37.394283,63137
2014-08-26,43.950001,45.700001,43.250000,44.200001,37.822140,93785
2014-08-27,45.349998,45.349998,43.650002,44.299999,37.907711,38957
2014-08-28,44.500000,46.299999,44.400002,45.599998,39.020126,110353
2014-09-01,45.000000,46.950001,45.000000,46.250000,39.576332,55572
2014-09-02,46.450001,46.450001,44.700001,44.849998,38.378353,66729
2014-09-03,45.000000,45.599998,43.700001,44.049999,37.693783,31599
2014-09-04,44.000000,44.000000,42.099998,43.650002,37.351505,25319
2014-09-05,43.250000,45.849998,42.400002,44.900002,38.421139,61848
2014-09-08,45.599998,49.700001,45.000000,48.549999,41.544456,241597
2014-09-09,48.900002,49.000000,46.599998,47.150002,40.346470,65745
2014-09-10,47.200001,51.799999,46.549999,50.950001,43.598145,300806
2014-09-11,51.349998,54.450001,50.299999,50.849998,43.512573,245207
2014-09-12,50.849998,52.049999,48.750000,49.650002,42.485737,130710
2014-09-15,49.500000,51.400002,48.299999,50.650002,43.341442,133002
2014-09-16,50.849998,51.650002,45.549999,46.299999,39.619122,104552
2014-09-17,47.400002,48.250000,46.000000,46.450001,39.747482,48700
2014-09-18,46.450001,49.200001,46.299999,48.650002,41.630024,70780
2014-09-19,49.400002,50.700001,47.299999,48.900002,41.843952,113626
2014-09-22,48.950001,52.950001,48.549999,51.400002,43.983212,207907
2014-09-23,51.950001,52.349998,47.500000,48.450001,41.458885,80321
2014-09-24,48.000000,48.700001,47.099998,47.500000,40.645966,53860
2014-09-25,47.900002,48.150002,45.750000,46.599998,39.875832,54116
2014-09-26,46.000000,46.599998,45.400002,46.150002,39.490765,38923
2014-09-29,46.500000,49.000000,46.500000,47.450001,40.603184,28624
2014-09-30,46.299999,48.799999,46.299999,47.849998,40.945465,32487
2014-10-01,48.049999,48.049999,46.200001,46.700001,39.961403,36326
2014-10-07,47.400002,47.400002,45.250000,45.900002,39.276840,18678
2014-10-08,46.500000,48.700001,45.849998,46.849998,40.089760,52174
2014-10-09,47.500000,54.200001,47.500000,50.950001,43.598145,306804
2014-10-10,50.349998,50.450001,48.349998,48.549999,41.544456,97144
2014-10-13,48.799999,48.799999,47.049999,48.299999,41.330532,24065
2014-10-14,48.150002,49.900002,46.400002,47.349998,40.517609,41039
2014-10-15,47.349998,47.349998,47.349998,47.349998,40.517609,0
2014-10-16,47.500000,48.400002,46.200001,46.450001,39.747482,25447
2014-10-17,46.250000,47.400002,45.099998,46.049999,39.405193,33085
2014-10-20,47.200001,47.349998,45.299999,45.950001,39.319626,13471
2014-10-21,47.150002,47.150002,45.700001,45.900002,39.276840,15663
2014-10-22,45.599998,46.750000,45.049999,45.750000,39.148479,18342
2014-10-27,46.150002,46.750000,45.500000,45.750000,39.148479,12376
2014-10-28,45.250000,47.700001,45.250000,46.599998,39.875832,23227
2014-10-29,46.150002,48.250000,46.150002,48.000000,41.073814,55535
2014-10-30,48.099998,49.500000,48.099998,48.700001,41.672813,35522
2014-10-31,48.450001,51.799999,48.400002,49.349998,42.229015,115552
2014-11-03,46.200001,46.200001,42.250000,44.200001,37.822140,205363
2014-11-05,44.299999,44.950001,42.400002,42.700001,36.538586,112659
2014-11-07,43.000000,43.150002,40.250000,40.549999,34.698822,135969
2014-11-10,41.000000,42.900002,40.099998,41.650002,35.640099,52915
2014-11-11,41.650002,43.000000,41.650002,42.150002,36.067951,32891
2014-11-12,42.150002,42.400002,40.500000,41.349998,35.383377,17394
2014-11-13,41.700001,41.700001,40.599998,40.849998,34.955528,27101
2014-11-14,41.500000,41.849998,40.150002,40.349998,34.527676,31603
2014-11-17,40.000000,41.299999,39.900002,40.900002,34.998314,21791
2014-11-18,41.250000,42.500000,41.200001,42.150002,36.067951,28142
2014-11-19,41.849998,43.099998,41.200001,41.549999,35.554523,38025
2014-11-20,42.000000,43.599998,41.599998,41.900002,35.854023,50535
2014-11-21,41.799999,42.400002,41.099998,41.500000,35.511745,18538
2014-11-24,41.200001,42.599998,40.500000,40.849998,34.955528,30843
2014-11-25,40.549999,41.799999,39.200001,39.599998,33.885899,28711
2014-11-26,39.200001,40.000000,39.200001,39.450001,33.757545,24399
2014-11-27,39.549999,40.000000,38.950001,39.299999,33.629192,27700
2014-11-28,40.150002,40.700001,39.049999,39.150002,33.500835,32532
2014-12-01,39.299999,40.000000,39.049999,39.099998,33.458050,16575
2014-12-02,39.299999,40.700001,38.950001,40.200001,34.399326,17137
2014-12-03,40.000000,40.500000,39.299999,39.500000,33.800327,12657
2014-12-04,40.000000,40.450001,39.150002,39.200001,33.543625,32416
2014-12-05,39.799999,39.900002,37.599998,38.000000,32.516773,67290
2014-12-08,38.450001,38.450001,35.700001,36.150002,30.933718,74632
2014-12-09,35.799999,37.700001,35.299999,35.650002,30.505871,33854
2014-12-10,35.700001,36.849998,35.099998,36.400002,31.147644,13132
2014-12-11,36.250000,36.400002,34.950001,36.200001,30.976501,37079
2014-12-12,36.950001,37.299999,35.049999,35.549999,30.420298,36774
2014-12-15,35.849998,36.150002,34.450001,34.599998,29.607376,27838
2014-12-16,34.049999,34.450001,32.299999,33.299999,28.494961,23040
2014-12-17,33.150002,33.750000,31.500000,32.900002,28.152679,19947
2014-12-18,33.500000,34.200001,33.200001,34.049999,29.136738,18779
2014-12-19,33.900002,34.700001,33.799999,34.000000,29.093954,16730
2014-12-22,34.250000,34.799999,33.900002,34.599998,29.607376,11320
2014-12-23,34.299999,35.700001,34.000000,35.400002,30.291943,23904
2014-12-24,35.000000,35.799999,34.849998,35.349998,30.249157,9301
2014-12-26,35.450001,36.000000,34.500000,35.299999,30.206371,67888
2014-12-29,35.500000,36.900002,35.500000,35.849998,30.677011,14679
2014-12-30,35.450001,36.200001,35.099998,35.650002,30.505871,9002
2014-12-31,35.349998,35.799999,34.200001,34.799999,29.778519,27597
2015-01-01,36.049999,36.049999,34.250000,34.799999,29.778519,27677
2015-01-02,34.500000,37.299999,34.450001,36.650002,31.361570,28701
2015-01-05,37.000000,38.200001,36.599998,37.200001,31.832212,23956
2015-01-06,36.549999,36.549999,34.750000,34.950001,29.906874,27590
2015-01-07,35.450001,36.549999,33.700001,34.299999,29.350664,33039
2015-01-08,36.299999,36.299999,35.000000,35.200001,30.120802,13664
2015-01-09,35.750000,35.900002,35.250000,35.400002,30.291943,11502
2015-01-12,35.400002,35.549999,34.650002,35.099998,30.035227,11276
2015-01-13,34.950001,37.450001,34.900002,37.000000,31.661072,34447
2015-01-14,37.400002,39.450001,36.700001,38.650002,33.072983,35564
2015-01-15,38.950001,39.650002,37.250000,39.000000,33.372475,48327
2015-01-16,39.099998,39.099998,38.400002,38.500000,32.944622,15383
2015-01-19,38.200001,38.500000,37.700001,38.099998,32.602341,14981
2015-01-20,38.450001,39.549999,38.250000,38.450001,32.901844,55273
2015-01-21,39.650002,40.700001,37.150002,37.950001,32.473988,36042
2015-01-22,38.049999,38.450001,36.700001,36.849998,31.532715,22495
2015-01-23,38.049999,38.099998,35.700001,35.849998,30.677011,26236
2015-01-27,38.599998,38.599998,35.650002,36.099998,30.890938,23198
2015-01-28,36.750000,36.750000,35.549999,35.849998,30.677011,16844
2015-01-29,36.500000,36.549999,35.299999,35.950001,30.762577,14578
2015-01-30,37.150002,37.299999,35.250000,35.900002,30.719797,51652
2015-02-02,36.349998,37.700001,35.799999,37.250000,31.874994,29691
2015-02-03,37.400002,38.900002,37.150002,38.099998,32.602341,66277
2015-02-04,37.950001,38.799999,37.099998,37.849998,32.388424,42160
2015-02-05,37.849998,45.400002,37.849998,42.650002,36.495804,853171
2015-02-06,44.000000,45.000000,41.099998,42.500000,36.367447,235647
2015-02-09,42.950001,42.950001,39.500000,39.849998,34.099823,59355
2015-02-10,40.700001,42.349998,39.000000,39.500000,33.800327,99757
2015-02-11,41.349998,41.400002,38.599998,39.250000,33.586403,106938
2015-02-12,39.250000,40.799999,35.099998,38.500000,32.944622,155852
2015-02-13,38.900002,39.799999,37.799999,38.049999,32.559555,50234
2015-02-16,38.000000,38.650002,36.150002,36.599998,31.318787,83176
2015-02-18,37.000000,39.349998,36.150002,37.000000,31.661072,77032
2015-02-19,37.400002,38.950001,36.750000,37.400002,32.003353,69169
2015-02-20,37.150002,41.450001,37.150002,40.200001,34.399326,190003
2015-02-23,40.750000,41.400002,38.099998,38.650002,33.072983,138495
2015-02-24,39.150002,39.700001,38.049999,38.900002,33.286907,52770
2015-02-25,39.200001,40.700001,38.250000,39.549999,33.843117,66475
2015-02-26,40.150002,40.950001,38.150002,38.700001,33.115772,34243
2015-02-27,39.150002,39.799999,38.200001,38.650002,33.072983,59159
2015-02-28,null,null,null,null,null,null
2015-03-02,38.250000,38.400002,37.000000,38.000000,32.516773,56645
2015-03-03,37.250000,39.299999,37.250000,38.700001,33.115772,97584
2015-03-04,39.799999,39.799999,37.500000,38.049999,32.559555,72844
2015-03-05,39.049999,39.099998,37.150002,37.900002,32.431206,65185
2015-03-09,37.549999,38.200001,37.200001,37.900002,32.431206,34983
2015-03-10,37.700001,39.900002,37.650002,38.349998,32.816269,86487
2015-03-11,38.450001,38.900002,38.000000,38.250000,32.730698,64359
2015-03-12,38.299999,38.599998,37.500000,37.750000,32.302849,65395
2015-03-13,38.000000,38.099998,37.000000,37.150002,31.789427,40300
2015-03-16,36.349998,38.000000,36.349998,36.700001,31.404352,34477
2015-03-17,37.650002,38.000000,35.500000,36.200001,30.976501,47172
2015-03-18,36.349998,37.000000,36.200001,36.849998,31.532715,24010
2015-03-19,35.799999,37.000000,35.400002,35.700001,30.548651,18008
2015-03-20,35.700001,36.549999,35.049999,35.799999,30.634220,32613
2015-03-23,39.700001,42.150002,38.250000,38.750000,33.158546,466296
2015-03-24,40.200001,40.900002,39.099998,39.799999,34.057045,115868
2015-03-25,39.799999,40.500000,39.000000,39.250000,33.586403,57554
2015-03-26,39.000000,39.099998,38.000000,38.099998,32.602341,39548
2015-03-27,39.250000,39.849998,37.599998,38.150002,32.645126,54357
2015-03-30,39.400002,40.700001,38.650002,40.450001,34.613247,58970
2015-03-31,41.150002,41.950001,40.349998,41.049999,35.126675,30166
2015-04-01,40.950001,41.700001,40.049999,41.549999,35.554523,32211
2015-04-06,41.700001,45.950001,41.549999,45.250000,38.720634,209221
2015-04-07,45.400002,47.000000,42.000000,44.400002,37.993286,86999
2015-04-08,44.450001,45.799999,44.200001,44.500000,38.078857,40226
2015-04-09,46.900002,47.000000,44.000000,44.200001,37.822140,38874
2015-04-10,44.400002,45.200001,44.250000,44.549999,38.121635,24788
2015-04-13,44.799999,48.349998,44.200001,46.500000,39.790260,88516
2015-04-15,46.200001,48.700001,45.900002,47.500000,40.645966,126945
2015-04-16,48.700001,48.700001,45.000000,45.750000,39.148479,40023
2015-04-17,47.250000,47.250000,44.099998,46.150002,39.490765,40202
2015-04-20,47.000000,47.000000,44.099998,44.349998,37.950497,32175
2015-04-21,46.450001,46.599998,44.349998,45.000000,38.506706,44858
2015-04-22,44.799999,46.150002,44.700001,45.349998,38.806206,38681
2015-04-23,46.099998,47.400002,45.500000,46.599998,39.875832,59624
2015-04-24,46.849998,47.000000,45.099998,45.200001,38.677845,32306
2015-04-27,45.650002,45.650002,42.150002,42.599998,36.453011,47334
2015-04-28,43.450001,44.650002,41.400002,41.700001,35.682880,39408
2015-04-29,41.849998,43.799999,41.400002,43.400002,37.137581,39986
2015-04-30,43.849998,44.000000,42.000000,43.450001,37.180367,22560
2015-05-04,44.000000,45.049999,43.099998,43.549999,37.265934,45669
2015-05-05,44.799999,44.799999,43.400002,43.700001,37.394283,34367
2015-05-06,45.700001,45.700001,42.099998,42.250000,36.153519,19340
2015-05-07,42.000000,43.900002,41.200001,42.099998,36.025158,34538
2015-05-08,42.950001,43.200001,41.900002,42.299999,36.196301,8405
2015-05-11,42.900002,43.000000,38.650002,42.200001,36.110729,39354
2015-05-12,42.950001,42.950001,41.250000,41.400002,35.426170,14220
2015-05-13,41.950001,42.500000,41.500000,41.950001,35.896805,6162
2015-05-14,42.349998,42.349998,40.799999,41.799999,35.768448,11442
2015-05-15,41.849998,41.849998,40.299999,41.700001,35.682880,12412
2015-05-18,44.700001,44.700001,39.799999,40.150002,34.356541,55551
2015-05-19,40.549999,41.799999,40.299999,40.599998,34.741604,22542
2015-05-20,41.049999,41.650002,40.549999,41.349998,35.383377,13670
2015-05-21,41.549999,42.750000,39.750000,42.400002,36.281872,53618
2015-05-22,42.599998,42.650002,41.250000,41.549999,35.554523,25365
2015-05-25,42.750000,42.799999,41.099998,42.250000,36.153519,22881
2015-05-26,42.200001,43.000000,42.049999,42.500000,36.367447,7948
2015-05-27,42.400002,42.950001,42.000000,42.549999,36.410233,31063
2015-05-28,40.000000,40.000000,36.200001,39.049999,33.415260,87301
2015-05-29,39.500000,44.000000,38.099998,39.150002,33.500835,58212
2015-06-01,39.799999,39.950001,39.000000,39.299999,33.629192,7319
2015-06-02,39.450001,40.000000,38.200001,38.349998,32.816269,39866
2015-06-03,39.549999,39.549999,37.349998,37.799999,32.345634,36853
2015-06-04,38.950001,38.950001,37.099998,37.200001,31.832212,20520
2015-06-05,37.900002,37.900002,37.200001,37.349998,31.960567,8428
2015-06-08,37.349998,38.349998,36.299999,37.150002,31.789427,12329
2015-06-09,37.049999,37.549999,36.099998,36.349998,31.104860,13418
2015-06-10,37.750000,37.799999,36.150002,36.799999,31.489925,11168
2015-06-11,36.700001,38.250000,36.250000,36.400002,31.147644,13601
2015-06-12,37.049999,37.099998,36.099998,36.450001,31.190428,9270
2015-06-15,36.450001,37.049999,35.599998,36.200001,30.976501,17823
2015-06-16,36.049999,36.349998,35.099998,35.400002,30.291943,34578
2015-06-17,35.450001,36.700001,35.450001,36.150002,30.933718,21340
2015-06-18,36.000000,37.849998,36.000000,37.099998,31.746641,35361
2015-06-19,37.000000,37.400002,36.549999,36.950001,31.618286,10192
2015-06-22,38.500000,39.000000,37.750000,38.450001,32.901844,30866
2015-06-23,38.799999,39.500000,38.450001,38.950001,33.329697,21427
2015-06-24,39.150002,39.799999,38.549999,39.400002,33.714756,14304
2015-06-25,39.500000,39.500000,36.200001,38.549999,32.987408,22771
2015-06-26,38.349998,39.200001,38.000000,38.250000,32.730698,17672
2015-06-29,38.000000,38.799999,37.150002,37.849998,32.388424,12108
2015-06-30,38.450001,39.900002,38.349998,38.950001,33.329697,6738
2015-07-01,39.450001,40.700001,39.000000,39.549999,33.843117,41749
2015-07-02,39.900002,40.549999,39.349998,39.650002,33.928688,27348
2015-07-03,39.950001,40.299999,39.500000,39.799999,34.057045,14602
2015-07-06,40.000000,40.799999,38.700001,39.849998,34.099823,22397
2015-07-07,40.299999,41.500000,39.900002,40.599998,34.741604,42407
2015-07-08,40.000000,40.599998,39.650002,39.700001,33.971474,16393
2015-07-09,40.849998,42.950001,39.049999,41.400002,35.426170,115364
2015-07-10,42.349998,42.349998,40.000000,40.750000,34.869957,26507
2015-07-13,41.750000,41.799999,40.700001,41.450001,35.468952,22078
2015-07-14,42.150002,42.150002,40.099998,41.500000,35.511745,29137
2015-07-15,41.950001,42.799999,41.900002,42.349998,36.239086,47962
2015-07-16,42.000000,43.950001,42.000000,43.250000,37.009220,75735
2015-07-17,42.750000,43.700001,42.099998,42.299999,36.196301,38895
2015-07-20,43.500000,47.250000,43.200001,46.450001,39.747482,282620
2015-07-21,47.950001,47.950001,43.900002,44.200001,37.822140,156520
2015-07-22,44.650002,47.700001,44.049999,46.450001,39.747482,166949
2015-07-23,46.900002,47.500000,46.000000,46.950001,40.175331,82915
2015-07-24,46.950001,51.500000,46.500000,49.450001,42.314590,338028
2015-07-27,49.650002,53.000000,48.900002,49.950001,42.742443,207749
2015-07-28,50.700001,53.500000,48.400002,51.650002,44.197144,174978
2015-07-29,52.500000,53.700001,49.950001,50.500000,43.213078,137254
2015-07-30,51.500000,52.500000,50.250000,51.150002,43.769291,126251
2015-07-31,50.500000,52.799999,50.500000,51.950001,44.453850,107538
2015-08-03,51.950001,53.099998,51.549999,52.349998,44.796135,119991
2015-08-04,52.200001,53.000000,49.500000,50.549999,43.255863,140650
2015-08-05,54.000000,55.000000,51.000000,52.950001,45.309551,411586
2015-08-06,53.500000,53.650002,50.549999,50.900002,43.555367,124269
2015-08-07,51.900002,52.900002,50.049999,50.849998,43.512573,133964
2015-08-10,50.900002,52.950001,49.900002,50.349998,43.084724,128952
2015-08-11,51.000000,51.500000,49.099998,49.549999,42.400158,58362
2015-08-12,50.299999,50.349998,46.750000,47.200001,40.389256,75214
2015-08-13,47.650002,49.000000,45.500000,46.200001,39.533550,61110
2015-08-14,46.849998,48.950001,46.250000,48.250000,41.287743,42221
2015-08-17,49.200001,52.700001,48.750000,52.299999,44.753345,185789
2015-08-18,53.000000,61.299999,52.549999,59.450001,50.871639,1035902
2015-08-19,59.299999,61.900002,58.599998,59.349998,50.786064,389378
2015-08-20,58.900002,60.299999,55.099998,55.750000,47.705524,194687
2015-08-21,54.900002,56.950001,52.599998,55.799999,47.748314,140797
2015-08-24,53.500000,53.650002,45.049999,46.799999,41.153244,204707
2015-08-25,48.000000,50.000000,43.000000,48.450001,42.604153,131586
2015-08-26,49.750000,49.750000,46.299999,47.650002,41.900688,55046
2015-08-27,49.299999,49.799999,48.150002,49.500000,43.527470,43659
2015-08-28,50.500000,51.650002,47.099998,48.200001,42.384319,60306
2015-08-31,50.450001,50.849998,46.500000,46.849998,41.197212,46123
2015-09-01,47.049999,48.450001,45.099998,46.000000,40.449768,67058
2015-09-02,47.950001,47.950001,45.500000,46.650002,41.021343,38586
2015-09-03,46.700001,48.450001,46.500000,47.849998,42.076553,27670
2015-09-04,46.549999,47.799999,44.099998,44.549999,39.174717,109855
2015-09-07,45.000000,45.049999,42.099998,42.799999,37.635872,41687
2015-09-08,42.000000,45.599998,42.000000,45.099998,39.658360,52501
2015-09-09,45.200001,46.849998,45.200001,46.099998,40.537697,29758
2015-09-10,45.500000,46.450001,44.250000,45.950001,40.405804,14025
2015-09-11,46.750000,46.750000,45.400002,45.650002,40.141994,36620
2015-09-14,46.900002,46.900002,45.250000,46.299999,40.713570,13095
2015-09-15,46.700001,46.700001,44.549999,44.700001,39.306622,15851
2015-09-16,46.349998,46.349998,43.500000,44.150002,38.822983,39036
2015-09-18,44.750000,45.500000,44.500000,44.849998,39.438526,30363
2015-09-21,44.950001,46.200001,44.700001,45.750000,40.229931,17434
2015-09-22,45.950001,47.750000,44.500000,45.000000,39.570427,51103
2015-09-23,44.799999,46.650002,44.549999,46.049999,40.493736,23183
2015-09-24,46.750000,46.750000,45.400002,46.549999,40.933407,202250
