date,headline_text,open,high,low,close,adj close,volume
2019-06-06,Bangladesh vs New Zealand Highlights; World Cup 2019: New Zealand beat Bangladesh by 2 wickets,65.5,66.199997,62.0,62.599998,59.859402,62960.0
2019-06-07,World Cup 2019 Live streaming: When; where and how to watch live streaming of Pakistan vs Sri Lanka; Match 11,63.0,63.099998,60.5,61.049999,58.377262,50766.0
2019-06-10,India vs Australia; ICC World Cup 2019: India ring warning bell; beat Australia by 36 runs,61.849998,62.0,60.099998,60.75,58.090393,25662.0
2019-06-11,Auto giants lobby against government's 100% EV mandate,61.049999,61.900002,59.700001,59.849998,57.229797,40991.0
2019-06-12,ICC World Cup 2019: Shikhar Dhawan to remain under observation; Rishabh Pant on stand by,60.700001,60.700001,58.700001,59.0,56.417011,30693.0
2019-06-13,World Cup 2019 Live streaming: When; where and how to watch live streaming of India vs New Zealand; Match 18,60.900002,61.049999,59.599998,60.450001,57.803528,62463.0
2019-06-14,World Cup 2019 Live streaming: When; where and how to watch live streaming of England vs West Indies; Match 19,61.0,61.0,58.099998,58.849998,56.273571,20878.0
2019-06-17,India vs Pakistan Highlights; World Cup 2019: India thump Pakistan by 89 runs (DLS),58.549999,58.549999,56.299999,57.549999,55.030487,27981.0
2019-06-18,Paytm Mall names Rudra Dalmia as executive director,58.349998,58.349998,57.099998,57.349998,54.839245,14679.0
2019-06-19,World Cup 2019 Live streaming: When; where and how to watch live streaming of New Zealand vs South Africa; Match 25,58.049999,58.799999,55.700001,56.150002,53.69178,23879.0
2019-06-20,South Africa vs New Zealand Highlights; World Cup 2019: New Zealand beat South Africa by 4 wickets,55.799999,56.450001,54.0,55.799999,53.357101,33724.0
2019-06-21,When school kids enjoyed a 'Hardik and Rahul' show,56.900002,59.700001,56.5,56.849998,54.361134,12556.0
2019-06-24,World Cup 2019 Live streaming: When; where and how to watch live streaming of Bangladesh vs Afghanistan; Match 31,56.450001,57.650002,55.599998,56.0,53.548347,8212.0
2019-06-25,L&T set to control Mindtree after Nalanda gives up fight,56.0,56.5,55.099998,55.700001,53.261478,10465.0
2019-06-26,World Cup 2019 Live streaming: When; where and how to watch live streaming of New Zealand vs Pakistan; Match 33,55.5,57.950001,55.0,56.25,53.787399,19470.0
2019-06-27,New Zealand vs Pakistan Highlights; World Cup 2019: Pakistan beat New Zealand to keep semis hopes alive,56.200001,58.75,56.150002,57.849998,55.317352,30914.0
2019-06-28,World Cup 2019 Live streaming: When; where and how to watch live streaming of Sri Lanka vs South Africa; Match 35,57.299999,57.900002,56.099998,56.349998,53.883022,13100.0
2019-07-01,World Cup 2019 Live streaming: When; where and how to watch live streaming of Sri Lanka vs West Indies; Match 39,56.549999,57.0,55.900002,56.099998,53.643967,10501.0
2019-07-02,World Cup 2019 Live streaming: When; where and how to watch live streaming of Bangladesh vs India; Match 40,56.049999,56.849998,55.25,55.700001,53.261478,14774.0
2019-07-03,ICC World Cup 2019 Live streaming: When; where; how to watch and follow England vs New Zealand; Match 41,57.400002,57.799999,56.0,56.25,53.787399,58620.0
2019-07-04,World Cup 2019 Live streaming: When; where and how to watch live streaming of Afghanistan vs West Indies; Match 42,57.0,57.799999,56.0,57.0,54.504566,46644.0
2019-07-05,SoftBank faces Oyo riders for stake increase,57.150002,57.200001,54.099998,54.799999,52.400883,15456.0
2019-07-08,air india likely to be cash strapped by oct unions to meet chairman today,54.150002,54.849998,52.349998,52.700001,50.392822,26150.0
2019-07-09,World Cup 2019 Live streaming: When; where and how to watch live streaming of India vs New Zealand; 1st semifinal,52.950001,54.099998,52.099998,53.700001,51.349041,20776.0
2019-07-10,ICC World Cup 2019: What happens if semis or final is washed out?,53.549999,53.900002,53.049999,53.599998,51.253418,16892.0
2019-07-11,World Cup 2019 Live streaming: When; where and how to watch live streaming of Australia vs England; second semi-final,54.599998,54.599998,53.5,53.700001,51.349041,7842.0
2019-07-12,Govt doing best possible for cancer research; says Harsh Vardhan,53.349998,54.5,53.299999,54.25,51.874962,12292.0
2019-07-15,England vs New Zealand Highlights; World Cup 2019 Final: England beat New Zealand to win maiden World Cup,53.849998,54.25,52.450001,53.25,50.918743,9136.0
2019-07-16,Abu Dhabi Capital Group backs Grofers,53.200001,53.650002,52.5,53.450001,51.109985,9535.0
2019-07-17,Future Consumer eyes five Rs 1;000 crore food brands,54.349998,55.349998,53.200001,54.5,52.114017,36025.0
2019-07-18,pakistan airspace reopens airlines begin resuming international flights taking shorter routes,54.150002,54.650002,52.650002,53.25,50.918743,9301.0
2019-07-19,Income Tax return filing: How to file ITR-1 or 'Sahaj' form,53.799999,53.849998,52.0,52.400002,50.105957,12899.0
2019-07-22,India enters 37-year period of demographic dividend,52.0,52.0,50.25,50.75,48.528187,29458.0
2019-07-23,J&K governor calls Omar 'political juvenile',50.799999,51.650002,50.0,50.200001,48.00227,11304.0
2019-07-24,HUL Q1 net up 15%; but volumes halve,50.349998,50.349998,49.099998,49.349998,47.18948,21918.0
